,tsne1,tsn2
30257,-19.467157,41.031822
30258,52.72375,-30.656677
30259,7.544021,0.18663494
30260,48.39155,-6.1992836
30261,29.90755,16.9989
30262,-47.71905,-67.70816
30263,54.955704,-34.80864
30264,0.16484365,16.092287
30265,-32.833168,28.618011
30266,49.7513,-8.64534
30267,21.170519,-38.566376
30268,10.189477,-82.666954
30269,-25.896759,-40.548084
30270,82.27497,-19.327822
30271,19.728067,38.32586
30272,-23.45169,-25.847427
30273,33.365463,-3.3932035
30274,-2.294534,27.749361
30275,64.34594,1.2082915
30276,-34.778187,4.5662656
30277,-39.261444,-12.95812
30278,-1.3630756,-60.692814
30279,-13.074531,43.482155
30280,-22.125534,27.411201
30281,74.989845,-40.842426
30282,-59.211285,-52.413246
30283,-27.25814,53.324905
30284,-55.593784,17.351034
30285,-40.494972,-39.13123
30286,-30.843096,0.4858151
30287,-7.2763996,63.302658
30288,40.60233,20.435879
30289,-0.01932771,-78.174736
30290,67.00037,-42.855526
30291,-19.278046,9.159767
30292,-59.22766,-52.406403
30293,6.446982,-53.82367
30294,-59.485455,35.034027
30295,-6.8814054,-62.97597
30296,-65.031494,-2.2767045
30297,-57.846973,-1.3224537
30298,-41.464725,-36.338264
30299,-48.254845,-28.79584
30300,44.19726,42.468075
30301,38.229473,-52.868023
30302,55.633812,-38.777767
30303,71.85545,22.105633
30304,44.322697,-19.373459
30305,-27.023798,-38.95577
30306,-46.934223,-39.675194
30307,33.558628,-44.292606
30308,-7.653161,-23.399845
30309,-15.874696,0.21200842
30310,-0.0140048405,-78.24393
30311,49.29732,-7.7142954
30312,42.830208,-46.25891
30313,-57.365467,-4.503139
30314,24.240707,-27.990953
30315,1.8946996,-58.56435
30316,-65.01554,-2.2642467
30317,-39.803516,-47.874557
30318,36.642193,-23.22365
30319,13.067151,45.107895
30320,5.886005,42.997593
30321,12.729518,51.461193
30322,-15.874696,0.21200842
30323,-33.80239,25.440239
30324,-5.95528,3.0204124
30325,-43.21914,-15.609658
30326,-39.689785,14.2728405
30327,-29.880814,76.27308
30328,24.97733,-12.530533
30329,-0.39041644,-85.795525
30330,-74.37335,40.74959
30331,2.3274539,41.487408
30332,4.5282564,13.157638
30333,-65.03002,-2.2736008
30334,24.193,45.34081
30335,-51.424587,36.23986
30336,35.679913,-62.04249
30337,-42.977436,58.564453
30338,19.301186,-0.67384285
30339,-38.071423,-0.62166417
30340,24.975119,8.235395
30341,19.199896,30.118288
30342,-57.727924,9.703045
30343,5.3822103,62.883656
30344,-5.7679615,13.287814
30345,9.452308,25.718903
30346,-56.89584,55.58233
30347,70.186584,-20.90784
30348,-52.814613,-46.88946
30349,-33.61819,70.319756
30350,9.145559,24.798334
30351,-16.404785,34.911488
30352,-27.201714,69.28397
30353,39.515064,74.24484
30354,50.38406,40.663918
30355,56.892735,12.812801
30356,-26.319624,15.2311735
30357,33.66212,-44.31727
30358,-39.50661,35.074898
30359,45.136093,-15.597683
30360,42.42302,4.769103
30361,46.15947,13.526982
30362,32.99804,41.737045
30363,13.067077,45.107903
30364,-28.961441,-12.024463
30365,66.87607,-30.316008
30366,16.322088,-14.138044
30367,16.244286,-48.001987
30368,7.544021,0.18663494
30369,-35.138336,-25.033033
30370,-26.744274,8.757608
30371,-32.204826,39.665173
30372,-34.217896,46.881817
30373,-6.698775,-10.792657
30374,-22.746176,-48.796368
30375,-14.915864,-22.787758
30376,-14.915864,-22.787758
30377,14.454247,-24.87574
30378,65.264626,-9.396414
30379,-3.8593779,55.17512
30380,-70.75571,-48.068905
30381,13.700728,-52.796867
30382,34.914917,15.642588
30383,14.502487,-24.922358
30384,11.333215,-45.438427
30385,-47.159325,-18.609552
30386,-41.76901,27.270664
30387,-42.202667,9.120458
30388,-23.922161,39.61087
30389,-7.278329,63.30466
30390,57.80436,-9.42397
30391,-30.546164,17.273163
30392,-71.285416,46.039482
30393,-50.3543,28.090174
30394,-32.375034,62.437454
30395,-47.641,-47.657238
30396,-41.76051,27.286505
30397,64.87798,53.863483
30398,-0.16430524,-17.536833
30399,-27.189209,53.15763
30400,-7.4807215,47.953945
30401,7.1682963,-20.062654
30402,-0.3244141,-57.087036
30403,37.426056,-22.685837
30404,-6.4196258,-20.542103
30405,50.83073,-50.792137
30406,7.1682963,-20.062654
30407,-33.319397,12.525283
30408,-43.11478,-62.522522
30409,-67.623505,-29.76472
30410,28.589113,-40.12222
30411,-21.778448,3.5223932
30412,-6.620815,-53.032764
30413,-28.962267,-12.025081
30414,-35.6171,-14.30507
30415,7.544021,0.18663494
30416,-0.37401155,21.502506
30417,-15.876313,0.21035618
30418,40.936687,-9.808019
30419,24.695179,-35.24105
30420,-35.3238,62.30442
30421,-3.182776,1.890126
30422,41.03276,56.273167
30423,22.292398,59.44158
30424,33.48691,21.504555
30425,24.086933,-65.45095
30426,4.0115223,-60.615154
30427,54.198776,44.203064
30428,5.4427547,-28.878172
30429,38.853794,31.485003
30430,32.35695,80.9675
30431,7.544021,0.18663494
30432,85.03027,5.4443603
30433,48.756153,-56.79931
30434,-56.763668,43.161526
30435,-0.10275105,-54.90603
30436,34.523228,-16.429537
30437,35.198456,-33.822304
30438,-3.7021317,79.241974
30439,-18.709496,-9.579907
30440,-27.659996,38.465294
30441,-19.916845,-79.93356
30442,45.142414,5.4947414
30443,21.677753,11.660696
30444,-10.161623,56.54824
30445,-17.469112,56.98107
30446,74.989876,-40.84243
30447,28.264086,-49.767143
30448,14.502293,-24.922323
30449,-43.09548,-24.242876
30450,-71.088646,-13.7192545
30451,79.68514,18.772057
30452,-65.21094,6.5261717
30453,21.913921,-83.0199
30454,-67.29535,12.168693
30455,41.03276,56.273174
30456,39.51025,-54.422665
30457,-51.601612,-46.92564
30458,25.141554,64.24033
30459,-28.642076,79.481766
30460,56.983032,-15.40311
30461,56.474922,-47.40554
30462,13.167952,52.412865
30463,-26.319624,15.2311735
30464,60.32875,-30.104498
30465,33.29034,49.66928
30466,-24.34806,23.74532
30467,-48.421825,66.755646
30468,27.243212,-10.110274
30469,-3.065864,-7.9544744
30470,-50.20735,59.097683
30471,24.972004,-34.103832
30472,-6.7974777,-54.564594
30473,-74.97308,-23.63612
30474,41.85218,64.049934
30475,15.822172,16.481316
30476,-62.985767,16.60542
30477,31.18378,-37.99236
30478,44.05946,-64.97863
30479,42.75952,-73.265854
30480,-13.512376,10.372518
30481,-43.97782,54.591328
30482,7.873958,8.964706
30483,6.7224994,64.27298
30484,-10.259882,-16.170364
30485,50.83072,-50.792137
30486,-15.876313,0.21035618
30487,28.290606,-20.788935
30488,-30.226593,23.756166
30489,-68.5568,35.67813
30490,-38.165226,42.331535
30491,-36.421745,50.412083
30492,25.690783,-35.2253
30493,-28.869297,-12.112169
30494,-70.38285,-38.54692
30495,-39.506493,35.074543
30496,-70.75571,-48.068905
30497,60.400665,-41.51392
30498,24.086933,-65.45095
30499,14.0144615,64.975586
30500,-38.14947,-39.531883
30501,-27.943388,44.85556
30502,4.2639084,-37.283913
30503,6.0762444,-27.981083
30504,65.29977,-9.459244
30505,54.955704,-34.80864
30506,-14.454848,-21.922165
30507,58.24272,-1.6948937
30508,32.35695,80.9675
30509,44.19726,42.468075
30510,-7.4807215,47.953945
30511,-26.319624,15.2311735
30512,-50.1222,-44.979412
30513,-76.98729,-33.15503
30514,-59.179047,-22.883762
30515,-27.18497,-65.73863
30516,23.492529,-63.04803
30517,-18.011007,-42.398235
30518,24.026432,-64.36873
30519,79.07817,29.069046
30520,59.325607,27.350815
30521,37.783775,14.483057
30522,-8.455723,-6.288575
30523,4.0117455,-60.6152
30524,9.832636,26.669977
30525,-23.333733,68.734406
30526,-55.476044,-40.58551
30527,19.199896,30.118288
30528,-10.161557,56.54847
30529,33.286835,49.67142
30530,-4.117085,36.49394
30531,-51.87537,-11.781777
30532,-19.083673,-10.436084
30533,-19.526327,-59.68029
30534,42.960575,-27.451283
30535,48.89342,-16.895582
30536,16.267765,-14.1997385
30537,6.357843,-20.497894
30538,26.31338,-45.83444
30539,16.267765,-14.199736
30540,68.4184,-39.980022
30541,-6.4197297,-20.540934
30542,23.136724,-19.32577
30543,12.845761,50.270172
30544,4.452413,-44.348324
30545,15.822172,16.481316
30546,33.395428,-44.166454
30547,-31.38157,-35.439495
30548,36.634636,-23.14283
30549,-0.39041644,-85.795525
30550,71.84989,22.12631
30551,-64.04527,51.1295
30552,-2.9400437,54.955666
30553,-31.539457,17.536615
30554,-17.426235,-7.026049
30555,38.229473,-52.868023
30556,14.434313,-51.20714
30557,-65.42145,42.509605
30558,-2.940604,54.956898
30559,-27.25814,53.324905
30560,-5.128192,14.052345
30561,-51.56732,27.341896
30562,-15.087871,-34.65139
30563,-6.1616154,20.313232
30564,7.5053697,-74.77279
30565,-37.01109,21.074207
30566,-16.48235,28.536303
30567,33.258823,49.688667
30568,48.189262,27.239502
30569,43.295944,-19.55895
30570,-30.704748,0.38204566
30571,-73.93959,-0.90962064
30572,11.516142,51.793026
30573,-50.3543,28.090172
30574,-2.8209867,-25.786385
30575,-2.8506577,-9.199469
30576,-55.67587,18.523703
30577,-27.899332,27.861158
30578,70.18646,-20.907782
30579,-55.81343,-18.550077
30580,-66.5391,28.135406
30581,6.3579435,-20.49796
30582,44.05946,-64.97863
30583,8.001378,1.3989334
30584,-8.185718,-33.588863
30585,-37.485573,7.5940537
30586,5.4880843,-28.934958
30587,19.779356,29.762383
30588,7.9940357,41.77463
30589,-17.469048,56.981236
30590,12.404126,21.26915
30591,82.52267,-1.4220037
30592,-14.915864,-22.787758
30593,35.6846,-62.029167
30594,-31.485859,23.66145
30595,-7.132335,72.65904
30596,-17.642557,-49.261078
30597,-4.612669,25.454723
30598,-2.4631379,-30.042429
30599,4.7276125,-50.244446
30600,-31.601954,-29.513428
30601,-27.026407,-1.9701047
30602,24.695179,-35.24105
30603,14.145866,-25.809074
30604,-33.83885,46.051888
30605,10.16684,51.407978
30606,-36.96163,77.658455
30607,-50.20731,59.097637
30608,14.145866,-25.809074
30609,-16.137259,-0.9416038
30610,21.364456,74.15003
30611,-42.254913,-52.842
30612,43.730225,-1.7170538
30613,37.626343,10.115705
30614,35.753918,-9.343244
30615,-52.22236,27.412436
30616,19.73347,38.323486
30617,-22.746162,-48.79636
30618,-19.083673,-10.436084
30619,-11.4664545,-82.67231
30620,-12.635937,42.21586
30621,-82.95784,-20.563
30622,24.798983,-3.5873837
30623,-28.968369,16.839243
30624,27.046572,63.546932
30625,-54.460144,18.913425
30626,-31.3944,-27.949602
30627,11.659675,21.398678
30628,63.7873,21.972725
30629,41.03232,56.273952
30630,-51.32642,-1.4320284
30631,25.883482,7.925559
30632,-54.950886,2.113966
30633,-10.161623,56.54824
30634,-38.29014,-67.77315
30635,38.229473,-52.868023
30636,-41.97578,-38.54229
30637,-55.95204,-7.148408
30638,39.515026,74.244835
30639,3.8300655,-36.780125
30640,-35.533966,41.494865
30641,-27.993576,-64.92982
30642,47.678143,33.042606
30643,-50.354664,28.125515
30644,-16.66837,-69.7733
30645,48.092754,7.7385774
30646,8.3066,21.599161
30647,9.7477,-65.28708
30648,-4.473553,-14.778099
30649,-24.472206,37.6275
30650,2.4720063,30.50012
30651,-36.421745,50.412083
30652,-10.522195,-37.714184
30653,-16.91642,71.778885
30654,-50.811157,50.6961
30655,51.405106,16.072649
30656,3.9060786,71.57569
30657,4.5816464,10.124405
30658,15.838775,-0.32689783
30659,14.432277,-2.7758405
30660,-50.81917,-34.662174
30661,70.75708,14.843482
30662,-16.137259,-0.9416038
30663,-6.794138,-45.334404
30664,-19.083673,-10.436084
30665,-27.002462,-1.9766306
30666,8.001508,1.398823
30667,46.95984,18.502954
30668,33.258823,49.688667
30669,0.95316803,21.339264
30670,40.78513,25.386919
30671,-69.78697,20.314724
30672,-3.0064359,19.905289
30673,-30.704748,0.38204566
30674,-40.4293,-36.898624
30675,-23.716457,-43.95388
30676,-17.642557,-49.261078
30677,72.62601,-9.334181
30678,40.637817,-44.893814
30679,-34.845036,-50.993946
30680,16.32215,-14.138173
30681,-50.79286,-34.677975
30682,-44.866123,-43.99611
30683,-2.7968495,-29.304934
30684,-7.900789,-27.414076
30685,2.4700203,30.503494
30686,47.986454,11.154061
30687,17.761099,44.917168
30688,57.980442,-7.8895392
30689,2.4700227,30.503218
30690,-53.763138,-19.081842
30691,23.11535,-19.33344
30692,-7.495492,47.011932
30693,2.624494,21.823187
30694,-23.7165,-43.95389
30695,51.137707,6.6479235
30696,16.725386,-1.4796523
30697,30.936796,-33.272472
30698,5.4879084,-28.934883
30699,32.06899,36.05566
30700,-2.596348,68.27453
30701,-18.72862,46.889362
30702,-7.2764425,63.30266
30703,24.97733,-12.530533
30704,-7.697601,84.54152
30705,44.19726,42.468075
30706,-7.2763996,63.302658
30707,28.686552,-11.991594
30708,27.91856,-72.32523
30709,9.681473,34.277367
30710,6.3783064,-20.49447
30711,47.986874,11.15825
30712,-18.310179,57.06656
30713,18.488249,79.00863
30714,8.998085,-34.89281
30715,-50.20735,59.097683
30716,56.474926,-47.405525
30717,-64.45112,22.274733
30718,14.0144615,64.975586
30719,2.3522356,-25.588026
30720,28.2646,-49.800236
30721,33.015377,41.716125
30722,14.145866,-25.809074
30723,-13.469813,78.842964
30724,-11.240599,-61.724796
30725,-50.3494,28.092806
30726,-2.6145802,-7.0756683
30727,-37.20948,-9.966706
30728,-27.027649,-2.9533002
30729,63.112297,-51.113
30730,5.4427543,-28.878168
30731,-18.310179,57.06656
30732,7.201123,-74.68449
30733,-42.25735,-52.841125
30734,-26.058271,16.277594
30735,38.882504,-38.62979
30736,31.89985,4.5065894
30737,33.558628,-44.292606
30738,-16.916637,71.77892
30739,5.789747,-10.45399
30740,-12.074545,-22.256777
30741,54.978813,22.457071
30742,-26.319624,15.2311735
30743,-3.7021332,79.241974
30744,16.267765,-14.1997385
30745,-3.5871356,4.8165364
30746,35.38607,7.1142178
30747,-51.32324,5.731531
30748,41.276432,-8.914583
30749,16.298782,60.073868
30750,32.998615,41.71727
30751,-12.799766,61.358265
30752,29.907616,16.99912
30753,21.037329,-73.76519
30754,9.331782,72.22281
30755,-40.444546,-19.50364
30756,49.906563,-42.300953
30757,8.001476,1.3988454
30758,-18.351171,7.169333
30759,33.553913,-44.29035
30760,-4.117712,36.495403
30761,6.3589077,-20.497435
30762,-40.06078,13.444039
30763,-43.117134,73.32981
30764,31.303122,11.475682
30765,5.789747,-10.45399
30766,7.25445,-49.665928
30767,33.55487,-44.290737
30768,-76.898384,-33.081955
30769,-22.771889,62.8094
30770,69.40946,-4.9851904
30771,56.99365,-14.451914
30772,-27.027649,-2.9533002
30773,42.830208,-46.25891
30774,-66.53914,28.135424
30775,-13.512377,10.372499
30776,12.775269,51.483543
30777,-55.291836,2.7668781
30778,3.8580284,-69.70371
30779,4.8328147,-34.58328
30780,-59.210777,35.983616
30781,-30.63487,-20.395203
30782,51.39578,16.06503
30783,47.678143,33.042606
30784,-28.545313,-56.077213
30785,-2.6145802,-7.0756683
30786,82.52267,-1.422004
30787,64.87797,53.863487
30788,-50.3494,28.092806
30789,24.969395,-34.106907
30790,58.92661,-55.856964
30791,78.22278,13.516052
30792,11.576452,12.316297
30793,-20.211609,-28.653894
30794,-55.54093,0.38906074
30795,48.97011,17.923147
30796,19.733671,38.323147
30797,3.2984483,-54.678307
30798,13.167952,52.412865
30799,31.573744,19.55073
30800,7.505343,-74.772736
30801,-14.915864,-22.787758
30802,22.292398,59.44158
30803,-19.604414,32.48123
30804,11.56913,12.316403
30805,-18.728619,46.889454
30806,-43.986374,3.2381818
30807,42.75952,-73.265854
30808,53.226772,-62.322605
30809,-22.771889,62.8094
30810,-0.39041644,-85.795525
30811,-7.276869,63.302715
30812,-45.670345,-11.661594
30813,25.65587,-62.75224
30814,-1.6831555,-51.451653
30815,-66.53914,28.135424
30816,-50.3495,28.128084
30817,-27.771164,-47.919468
30818,-2.6145802,-7.0756683
30819,66.12814,-36.308445
30820,5.974946,-38.49985
30821,9.459714,25.717493
30822,-27.027649,-2.9533002
30823,43.75299,-1.7189984
30824,1.5895084,24.27401
30825,34.62251,-70.416
30826,3.8580284,-69.70371
30827,42.317,-20.724857
30828,15.627081,17.545528
30829,-11.240601,-61.724792
30830,25.318037,52.102108
30831,-9.335907,-16.470335
30832,18.488249,79.00863
30833,25.316872,52.112892
30834,12.226326,-55.828907
30835,-44.612114,-13.672269
30836,-75.15637,11.243884
30837,35.753918,-9.343244
30838,43.667217,-1.7409182
30839,-63.66815,-26.412874
30840,70.12574,7.0240993
30841,-0.5509174,13.926465
30842,-27.027649,-2.9533002
30843,-73.05915,25.975029
30844,-18.163658,-58.37128
30845,16.116451,39.965218
30846,34.19816,-43.256138
30847,-28.545313,-56.077213
30848,-11.466452,-82.67225
30849,2.485273,21.06411
30850,48.459576,20.027046
30851,-27.25814,53.324905
30852,-10.161525,56.548473
30853,-78.892365,4.578639
30854,28.452126,-2.9437678
30855,32.017952,41.577507
30856,-5.7671046,13.262224
30857,15.634281,71.0957
30858,45.523026,19.29976
30859,-80.91078,27.507349
30860,-64.363686,-23.009708
30861,-40.2012,66.5652
30862,-38.87586,-0.34100124
30863,-56.001198,5.9266105
30864,59.681484,4.570461
30865,-6.161226,20.31323
30866,24.193272,45.341213
30867,-14.494245,-41.947685
30868,22.16729,24.239609
30869,-0.5204796,62.34899
30870,-32.209137,62.38053
30871,-28.545313,-56.077213
30872,38.229473,-52.868023
30873,-55.40781,-61.830936
30874,-21.142159,82.84446
30875,22.292398,59.44158
30876,-34.815052,-18.987875
30877,38.229473,-52.868023
30878,27.706944,22.061903
30879,35.57409,56.54399
30880,18.593874,31.060043
30881,5.4002604,3.7788877
30882,-1.777282,55.714664
30883,-68.5568,35.67813
30884,-55.658318,2.8557262
30885,58.990917,48.64543
30886,-40.2012,66.5652
30887,72.70602,-28.208332
30888,10.376258,84.39479
30889,-50.345222,28.129642
30890,-27.25814,53.324905
30891,11.029834,59.602016
30892,-32.209137,62.38053
30893,-3.8593779,55.17512
30894,23.060123,36.36257
30895,-14.338765,-0.25471333
30896,21.364456,74.15003
30897,-33.615616,-43.15107
30898,15.912465,57.96022
30899,6.95605,4.030369
30900,10.53478,34.044975
30901,-64.68002,-1.2392182
30902,-11.466454,-82.67231
30903,-30.88635,35.29275
30904,77.51859,10.640838
30905,70.900345,25.692213
30906,64.37273,-9.123876
30907,-14.454839,-21.922173
30908,-53.256584,0.43580797
30909,4.9114184,-29.87176
30910,-44.220814,38.37697
30911,9.066435,2.3793676
30912,23.136724,-19.32577
30913,5.541212,-44.05664
30914,-64.04527,51.1295
30915,35.772537,-22.857859
30916,25.676144,-55.71111
30917,48.893406,-16.89554
30918,10.060616,41.453163
30919,-8.69146,46.469906
30920,-44.86741,-43.99627
30921,-34.778187,4.566266
30922,5.116222,-35.27227
30923,8.40172,-50.823334
30924,6.8030443,-10.764791
30925,3.7056522,49.50771
30926,-3.7021334,79.241974
30927,-4.1182947,3.417522
30928,-34.609726,56.010315
30929,-47.159325,-18.609552
30930,-34.217873,46.881786
30931,-14.037237,-19.19334
30932,-26.058268,16.277597
30933,-45.1168,-4.6005373
30934,-13.483846,17.236645
30935,16.298706,60.074024
30936,-22.114647,-31.066875
30937,43.718555,51.550125
30938,-0.6910901,12.834599
30939,12.245132,-55.8521
30940,2.1427114,13.241705
30941,15.285975,28.576838
30942,-57.513264,44.66024
30943,49.29732,-7.7142954
30944,-3.182776,1.890126
30945,-26.453602,-24.082064
30946,-4.933078,-14.650161
30947,-51.105434,14.536067
30948,20.679615,11.333054
30949,5.095421,-37.97508
30950,43.745487,-1.7182251
30951,-0.47268593,21.19175
30952,-60.230927,25.995
30953,17.761091,44.917183
30954,0.21546912,-57.692413
30955,9.740254,-65.30098
30956,16.267761,-14.199737
30957,62.765293,10.940994
30958,-4.1163774,36.45506
30959,-4.1165757,36.45543
30960,-7.495597,47.012833
30961,-43.278576,46.429165
30962,-19.251226,11.901072
30963,-42.202667,9.120458
30964,-8.603949,40.56538
30965,41.031807,56.274574
30966,7.544021,0.18663494
30967,44.33422,19.675074
30968,10.53478,34.044975
30969,13.06709,45.107883
30970,-13.483846,17.236645
30971,4.597726,61.91203
30972,-8.279782,30.563951
30973,56.30266,20.87396
30974,66.12814,-36.308445
30975,19.812895,66.14111
30976,-18.310179,57.06656
30977,35.681145,-62.044395
30978,-33.1314,-74.15235
30979,30.455805,57.935715
30980,4.008241,18.042452
30981,7.544021,0.18663494
30982,-31.85632,-27.14892
30983,54.882553,-25.554218
30984,-2.596349,68.274536
30985,24.193975,45.340908
30986,16.322126,-14.1381235
30987,-27.027649,-2.9533002
30988,-2.4647179,-30.032698
30989,1.2923057,75.34807
30990,28.238369,8.129806
30991,-22.911041,-52.20153
30992,-44.220993,38.37703
30993,12.727525,51.453735
30994,54.239803,63.665688
30995,74.989876,-40.84243
30996,-61.34167,-38.514225
30997,-15.087871,-34.65139
30998,-75.143036,11.268195
30999,62.16797,5.493568
31000,23.79488,15.662463
31001,38.30404,-1.6275846
31002,10.53478,34.044975
31003,64.32191,11.330931
31004,38.048107,38.671783
31005,15.62765,17.54495
31006,-15.422671,-41.37272
31007,-28.545313,-56.077213
31008,15.062004,-61.98389
31009,18.593874,31.060043
31010,-5.7700458,13.260733
31011,-50.803032,50.67589
31012,-0.39041644,-85.795525
31013,50.046352,-42.1753
31014,-50.20793,-4.4187045
31015,-3.182776,1.890126
31016,26.601568,76.62395
31017,14.145866,-25.809074
31018,-5.128192,14.052345
31019,46.880688,68.92247
31020,-25.935034,-1.0274398
31021,50.830727,-50.792133
31022,-22.6075,-21.928457
31023,-71.01586,-6.4667077
31024,-32.204826,39.66514
31025,25.717854,69.80554
31026,45.68778,-34.65961
31027,46.7389,22.452814
31028,22.927063,-63.49701
31029,2.92075,59.591774
31030,-27.771164,-47.919468
31031,28.686552,-11.991594
31032,23.666334,-24.748188
31033,-3.5871356,4.8165364
31034,16.298706,60.074024
31035,-30.843948,0.4814366
31036,58.445446,-13.899873
31037,60.343464,-30.096022
31038,-13.6836405,-30.333382
31039,-24.213549,62.46587
31040,17.939592,40.42312
31041,72.65123,40.523285
31042,15.034099,-50.41619
31043,-17.155375,0.7266142
31044,2.92075,59.591774
31045,-48.81196,27.696198
31046,-28.642067,79.48179
31047,-54.98172,-45.854275
31048,56.993523,-14.452157
31049,-56.846733,56.718655
31050,-30.546164,17.273163
31051,-10.0462055,-59.337906
31052,5.541212,-44.05664
31053,5.443582,-28.878136
31054,46.627926,-24.608458
31055,46.880688,68.92247
31056,3.471005,37.536514
31057,39.15457,-53.12238
31058,4.5569844,-55.182495
31059,19.812895,66.14111
31060,70.68739,28.443375
31061,-43.114784,-62.522526
31062,-83.666245,12.477868
31063,5.541195,-44.05665
31064,27.918556,-72.32525
31065,-5.95528,3.0204124
31066,8.569942,41.391685
31067,-58.178543,-14.331479
31068,-8.433782,-16.678612
31069,2.1085548,10.635754
31070,-28.968369,16.839243
31071,-27.027649,-2.9533002
31072,-27.027649,-2.9533002
31073,-22.114647,-31.066875
31074,-12.560367,51.61079
31075,6.0231137,78.41176
31076,-38.29014,-67.773155
31077,-18.61502,21.204979
31078,-8.181037,-75.04375
31079,-0.013961591,-78.24401
31080,37.644463,67.47051
31081,63.140156,21.097845
31082,34.94755,37.881996
31083,8.224784,84.89427
31084,26.235716,1.84903
31085,29.027082,25.671083
31086,-14.915864,-22.787758
31087,16.416155,-69.291695
31088,-4.242638,-59.769016
31089,81.37303,-28.377735
31090,39.158504,-53.133274
31091,38.882504,-38.62979
31092,6.3626943,-20.492289
31093,59.681484,4.570461
31094,22.885908,-75.73807
31095,-55.67678,18.524939
31096,-59.210777,35.983616
31097,47.963444,-7.458492
31098,-27.874018,-55.55363
31099,-27.94314,-40.883083
31100,-51.32324,5.731531
31101,70.49689,45.988804
31102,38.882504,-38.62979
31103,33.63504,14.976165
31104,-37.49075,-48.014122
31105,25.328106,52.09382
31106,-64.04527,51.1295
31107,-26.74434,8.757628
31108,-18.010963,-42.39892
31109,-14.915776,-69.45164
31110,33.558628,-44.292606
31111,-58.553898,8.867679
31112,-56.903435,-61.470512
31113,56.99123,-14.461948
31114,-50.20735,59.097683
31115,8.672493,65.9485
31116,-72.73557,15.538426
31117,-39.482777,-37.44169
31118,-3.182776,1.890126
31119,64.87798,53.863483
31120,-75.148056,11.258887
31121,-73.07937,25.93322
31122,39.15457,-53.12238
31123,58.242756,-1.6948161
31124,-55.407833,-61.830933
31125,77.07861,4.259519
31126,15.304347,-13.152257
31127,-68.5568,35.67813
31128,20.317682,-4.498744
31129,27.024979,38.192165
31130,6.022687,78.41192
31131,-82.95781,-20.562962
31132,-22.6075,-21.928457
31133,-7.140814,72.64728
31134,47.991932,11.151076
31135,-50.79319,-34.677753
31136,-50.265522,51.439655
31137,34.0341,20.794884
31138,-34.843056,-50.96861
31139,64.316345,29.908266
31140,-19.083673,-10.436084
31141,-40.06078,13.444039
31142,63.036987,38.383224
31143,19.728123,38.32582
31144,-55.428543,-39.62267
31145,2.691301,36.045082
31146,-65.09316,-2.3874264
31147,25.141588,64.24037
31148,-1.0385238,-18.086676
31149,17.21837,-14.68646
31150,-15.541974,-70.76869
31151,-28.961472,-12.024311
31152,9.331803,72.223
31153,60.343464,-30.096022
31154,10.53478,34.044975
31155,7.5053334,-74.77266
31156,63.036987,38.383224
31157,5.5411963,-44.056652
31158,10.53478,34.044975
31159,-46.887173,-8.252678
31160,34.760483,-44.28272
31161,-72.31858,-17.745117
31162,18.593693,-56.120464
31163,6.8030443,-10.764791
31164,7.722215,34.897953
31165,7.1682963,-20.062654
31166,-40.022827,13.501441
31167,16.133408,-42.155243
31168,-36.572445,-8.315575
31169,-2.7123022,-34.17449
31170,-28.968369,16.839243
31171,-22.911036,-52.201527
31172,41.286827,-8.926363
31173,11.567854,12.314195
31174,-41.974773,-38.542202
31175,-71.285416,46.039482
31176,41.303535,-8.930051
31177,79.69418,18.804232
31178,-80.29578,-13.755242
31179,35.683064,-62.02857
31180,-8.629126,-74.12762
31181,-18.14117,-57.374023
31182,-3.0416083,54.937252
31183,16.322088,-14.138044
31184,2.470848,30.502117
31185,31.986643,41.533485
31186,7.8168707,-74.86373
31187,-12.086959,-48.39985
31188,53.75747,20.862507
31189,25.487041,-33.02585
31190,-4.2655945,-8.378355
31191,-3.182776,1.890126
31192,-52.684563,-19.635448
31193,-18.310179,57.06656
31194,43.62746,-26.879427
31195,-39.689785,14.2728405
31196,-43.274708,46.429302
31197,67.7285,-38.094887
31198,-59.210777,35.983616
31199,-67.61537,-29.76145
31200,77.05998,-23.385576
31201,4.191167,-62.60488
31202,32.698368,14.803346
31203,16.267765,-14.199736
31204,21.13764,4.325756
31205,15.634281,71.0957
31206,1.7199457,40.656025
31207,-23.68256,-23.145836
31208,15.626429,17.52879
31209,-0.060434353,68.107544
31210,63.423042,-23.384283
31211,25.791037,-39.34607
31212,-19.343222,9.965524
31213,6.8030443,-10.764791
31214,-52.50717,10.3885145
31215,42.690014,25.027971
31216,-0.013961591,-78.24401
31217,-39.689785,14.2728405
31218,48.0051,60.785194
31219,32.18061,50.063995
31220,-48.950375,-47.419666
31221,-10.522196,-37.714184
31222,23.434498,36.358364
31223,-27.874018,-55.55363
31224,30.961065,-78.57758
31225,-59.56032,-51.44533
31226,-31.303734,28.542261
31227,54.239803,63.665688
31228,-50.088245,41.78578
31229,79.68514,18.772057
31230,-8.14802,-74.999985
31231,79.07815,29.069117
31232,-31.302557,28.542208
31233,44.05946,-64.97863
31234,63.036987,38.383224
31235,16.322088,-14.138044
31236,-56.950966,-5.4732146
31237,29.588228,63.411797
31238,77.51646,10.639139
31239,48.75628,-56.79941
31240,71.088264,33.488403
31241,-75.06838,32.456673
31242,72.65123,40.523285
