,tsne1,tsn2
4499,35.13162,21.123774
4500,-41.125874,15.262921
4501,-20.462044,17.699522
4502,-55.93215,16.122116
4503,-29.894428,-49.079597
4504,6.121212,65.98121
4505,-29.116735,-42.626072
4506,-6.9562755,-59.687683
4507,-55.06603,-11.241609
4508,-51.97413,-36.53961
4509,-21.606369,-55.378685
4510,-42.02039,39.467358
4511,-28.540768,-25.291065
4512,-10.622686,19.481436
4513,52.196514,-14.222618
4514,-27.549847,-18.929224
4515,26.872034,-50.135567
4516,46.495487,-5.5969124
4517,-40.440514,40.808933
4518,-10.142506,-54.33405
4519,26.921133,-0.06254872
4520,3.218803,-6.6281056
4521,-32.176167,-8.370345
4522,19.944437,-18.016228
4523,-8.784566,-14.323735
4524,-6.6640663,-47.4693
4525,33.48879,32.94834
4526,-17.168392,-26.848211
4527,8.295336,8.593783
4528,3.8315651,19.71748
4529,10.005517,26.396702
4530,43.840267,-9.64998
4531,59.62038,28.721483
4532,22.223711,61.550415
4533,-65.141785,-8.827856
4534,34.784046,-0.4755635
4535,0.21299386,-52.20252
4536,-19.796051,-22.501745
4537,-30.4032,-45.882793
4538,-28.40301,-38.852367
4539,-43.61566,25.399324
4540,-12.049204,25.954668
4541,40.751213,-14.086894
4542,-15.142018,-31.226805
4543,-2.2072291,-32.66745
4544,-7.1673164,-57.919044
4545,10.23637,20.562359
4546,-35.384212,-35.265724
4547,15.467866,-59.726105
4548,-17.749067,-33.607952
4549,-14.509721,11.445267
4550,29.267742,-39.142124
4551,-2.9367707,-47.58964
4552,28.148933,32.131065
4553,-43.315025,-29.569159
4554,54.200497,35.22081
4555,-9.763096,54.15624
4556,4.104169,55.428123
4557,11.306636,15.869897
4558,-37.30348,-26.703907
4559,-10.633683,-54.16448
4560,-45.70524,36.978893
4561,63.422367,-8.969662
4562,-20.527569,44.97558
4563,0.5280069,-35.334873
4564,37.657276,14.93901
4565,30.73599,-31.127821
4566,-41.37415,-34.87471
4567,-29.082644,-31.697521
4568,-23.466032,28.58968
4569,-7.0353546,-43.514187
4570,-41.01088,-48.44241
4571,-47.78829,-27.324482
4572,-14.307532,31.098381
4573,-12.330651,-18.098166
4574,-56.46048,-26.19157
4575,6.106563,22.252611
4576,16.807693,-14.858982
4577,-11.783996,-52.684162
4578,-3.3414483,49.15186
4579,13.495184,15.811864
4580,44.705402,24.709688
4581,-13.304012,45.944855
4582,-13.007713,12.662988
4583,13.366193,22.059845
4584,-12.9373665,52.143814
4585,1.33874,3.4089353
4586,-46.565693,20.193926
4587,-43.775963,-25.315207
4588,35.012264,-15.002132
4589,0.94935685,32.331635
4590,9.208769,-2.7065034
4591,-25.88594,1.1396197
4592,48.60451,-26.179586
4593,-23.722511,-4.224192
4594,47.17151,-35.198322
4595,-19.367569,-25.115555
4596,41.054623,15.657041
4597,-37.170815,19.568764
4598,19.075632,-12.052272
4599,-17.269478,-3.60167
4600,7.4767337,-3.4338477
4601,26.977308,29.671848
4602,37.01148,-8.829299
4603,-26.944822,55.277664
4604,-24.243864,7.430117
4605,38.627914,-1.99398
4606,-28.99845,-41.414974
4607,57.579853,-6.5181694
4608,28.925491,20.949615
4609,-14.9723015,-57.47022
4610,-10.608181,-12.378375
4611,35.87542,-40.70163
4612,-59.920063,-25.405048
4613,-21.843029,-41.86235
4614,-14.677678,10.514525
4615,50.447132,14.81021
4616,2.826879,17.61357
4617,15.394549,4.5143075
4618,-6.723597,-35.014095
4619,32.919186,51.600723
4620,12.071952,24.493603
4621,39.52712,52.167416
4622,17.379772,-39.17577
4623,-25.18073,-52.701984
4624,24.477163,3.33903
4625,0.1250363,-31.939045
4626,-4.704771,19.388407
4627,31.138456,-48.970512
4628,1.4877902,42.02802
4629,26.922905,-34.708496
4630,39.642677,-48.45006
4631,26.093412,22.569996
4632,64.55305,-7.432165
4633,-23.86992,15.693401
4634,21.011116,-59.063454
4635,49.445545,-36.786617
4636,-10.716677,-45.786324
4637,-50.345615,22.083672
4638,33.619144,-7.0519624
4639,10.627939,61.287098
4640,31.000458,31.992033
4641,28.115837,-30.489828
4642,-50.206184,-39.214043
4643,2.06095,44.471764
4644,45.551857,1.3626661
4645,7.916377,-4.422022
4646,6.4191008,27.957226
4647,8.815058,-47.41767
4648,8.10773,2.3702166
4649,-59.939213,-18.505684
4650,-10.416098,-8.16314
4651,-5.862332,-36.36273
4652,20.878744,-5.3071885
4653,-2.5190935,-55.051105
4654,0.8729667,-48.46052
4655,-56.52187,4.642648
4656,-49.58418,-18.322063
4657,40.326317,3.7480376
4658,-20.566181,33.581787
4659,-53.804974,25.260967
4660,-57.991695,-22.730726
4661,62.9112,-4.9800234
4662,-52.864185,-20.320486
4663,4.0045867,19.681635
4664,12.303698,-12.144793
4665,-22.414116,-5.971651
4666,-43.07482,37.144615
4667,-36.118244,37.96756
4668,-9.138132,-17.834179
4669,17.475964,66.477104
4670,19.562712,35.665295
4671,37.581036,15.129183
4672,-54.518,4.679648
4673,-2.8771563,48.900097
4674,-34.12773,6.407256
4675,54.06714,-39.415737
4676,42.415745,-12.078542
4677,40.714703,-49.61722
4678,25.076263,3.9921877
4679,-10.897258,13.627932
4680,51.7729,19.703173
4681,20.54568,-17.46433
4682,-1.0899112,-47.271843
4683,-24.591478,12.403587
4684,37.979916,-48.08525
4685,-15.228364,-13.864382
4686,17.01487,6.0770144
4687,33.796345,16.509289
4688,-38.747272,-52.279522
4689,8.369606,15.323937
4690,-30.31342,-42.375854
4691,-45.469563,18.926144
4692,-56.13345,28.511919
4693,-45.307243,-28.886019
4694,-4.890916,16.516071
4695,4.668941,-41.432766
4696,47.414482,22.180464
4697,-7.288092,-40.64507
4698,53.69589,18.221693
4699,-28.50654,53.038998
4700,15.183038,-30.69898
4701,43.01102,22.749044
4702,11.835546,67.2717
4703,10.392056,22.91492
4704,-22.314745,-16.290756
4705,14.960858,69.96196
4706,-51.04427,-32.60778
4707,-36.502758,-34.609474
4708,-11.2261095,48.36454
4709,62.726826,-5.0873923
4710,1.8160295,33.113525
4711,57.801212,7.580235
4712,3.4782178,60.44269
4713,47.767563,-24.80368
4714,25.048193,-38.204525
4715,52.72961,17.263275
4716,-27.20883,-4.3585362
4717,48.111248,14.2830515
4718,-2.9140213,36.22136
4719,37.695007,44.35798
4720,35.431023,48.358948
4721,-31.547176,4.3523808
4722,14.205951,43.761616
4723,-45.111225,-44.76629
4724,32.627575,33.063797
4725,19.007664,15.146584
4726,-4.698576,8.362253
4727,-57.55788,-0.56998885
4728,45.129192,-49.78228
4729,7.5621257,43.521976
4730,53.336082,-4.552212
4731,-1.2353166,59.010647
4732,-41.085167,-11.982864
4733,-13.814567,-20.361164
4734,22.031122,55.687466
4735,57.140167,3.7887056
4736,-20.106009,36.921673
4737,-39.21496,36.396233
4738,27.076466,24.865326
4739,-6.9109592,10.743071
4740,-22.088266,10.494662
4741,-11.320706,-31.305538
4742,23.173382,61.604694
4743,45.609154,-7.8545914
4744,2.1042073,6.106504
4745,33.801323,30.928452
4746,24.433275,2.372887
4747,27.37776,31.141788
4748,39.587246,-49.095936
4749,-21.671133,34.639107
4750,-12.895466,6.3891406
4751,7.7151365,68.777145
4752,-6.065254,-35.475246
4753,39.082066,16.958256
4754,15.193812,63.797222
4755,40.422035,29.118395
4756,-37.425205,-25.750023
4757,-36.533165,-22.547941
4758,17.562721,36.360325
4759,40.468113,-45.42119
4760,-7.966997,-46.874588
4761,17.517666,6.0462317
4762,36.985935,19.134548
4763,43.628246,-35.67533
4764,40.727337,-14.078461
4765,-29.049929,-2.973605
4766,10.035026,-9.147396
4767,-30.67183,-41.135174
4768,50.458817,-15.110141
4769,-25.20879,23.391499
4770,13.54733,23.850029
4771,-30.424868,-41.803116
4772,-57.358463,2.9137878
4773,-45.964703,40.11681
4774,37.473362,-40.77922
4775,-51.00416,22.618013
4776,-9.290939,-9.0800905
4777,-30.877666,0.94136804
4778,-25.961197,0.37654388
4779,43.212906,-32.243484
4780,-20.544077,-32.31108
4781,5.1254234,-38.10755
4782,-20.166548,43.4581
4783,-39.070038,49.900444
4784,-18.39866,35.34661
4785,21.910809,-54.291054
4786,-34.025238,-48.403645
4787,39.711727,-45.371418
4788,36.554684,-6.086176
4789,19.29913,-58.311718
4790,-41.39473,-15.504128
4791,-9.885989,2.258322
4792,-38.304386,-50.458546
4793,28.739119,-38.90984
4794,-1.1445129,62.69669
4795,-35.641296,-10.379337
4796,26.81864,-43.744747
4797,-10.34945,-39.495388
4798,12.153144,54.46571
4799,-58.52928,-22.50151
4800,56.362015,27.234764
4801,20.689003,-14.034855
4802,-54.952003,-2.1178937
4803,-58.361618,-12.972017
4804,16.970661,44.060215
4805,10.100254,50.812035
4806,-9.632556,-55.01443
4807,-19.896416,32.606842
4808,32.96014,-46.623295
4809,52.324314,36.552338
4810,-49.225246,39.187675
4811,22.625914,39.716278
4812,38.20507,16.164497
4813,14.938375,-30.914812
4814,-38.97324,-23.16317
4815,7.8509707,21.476015
4816,16.716515,59.193962
4817,33.48857,-49.42001
4818,30.561176,30.481718
4819,-66.552666,-10.352192
4820,-35.784336,50.518875
4821,-54.837105,-7.807224
4822,12.308113,-3.7345934
4823,10.770428,30.348276
4824,-55.093838,21.238518
4825,17.654146,-1.8418083
4826,-65.563545,-13.678444
4827,63.59956,-11.529561
4828,-62.097492,23.945293
4829,-54.96995,4.548877
4830,20.713205,-36.90327
4831,10.633008,-44.331306
4832,-34.80223,23.323254
4833,20.115366,-58.78853
4834,19.297787,-31.155506
4835,28.474722,-42.139046
4836,-19.722328,-39.506382
4837,-5.375696,-19.945568
4838,-25.133755,-23.651716
4839,32.184753,50.211258
4840,9.168929,60.40938
4841,10.334366,2.3912015
4842,46.111145,32.831135
4843,-26.803593,-8.188457
4844,-53.377384,-21.689766
4845,-25.732067,51.91408
4846,7.735816,56.798042
4847,-7.648938,-47.09255
4848,17.057962,37.144028
4849,8.540678,52.6028
4850,-32.424282,-14.051574
4851,-51.811375,18.049006
4852,-11.385397,26.926485
4853,-52.94913,-7.192861
4854,0.63448113,66.40705
4855,-6.5760274,-49.721207
4856,-13.50051,34.705254
4857,52.0395,18.893675
4858,9.777474,-53.232697
4859,51.6804,35.819225
4860,-0.08637766,58.671238
4861,-9.926979,-11.098541
4862,-9.232741,2.926752
4863,27.058598,-46.51423
4864,-60.273586,26.107557
4865,-6.6108994,15.498116
4866,-15.106779,-27.643045
4867,-2.961577,42.683517
4868,45.461548,-13.3436575
4869,-21.08227,-24.275229
4870,12.893501,14.654829
4871,16.659746,53.73087
4872,40.904457,-13.0749035
4873,-0.70329684,-37.16313
4874,3.1137898,36.101562
4875,30.58448,-30.969595
4876,-19.200068,24.70001
4877,59.527992,-8.9378805
4878,56.00736,-11.125789
4879,-31.133669,-59.744793
4880,19.280071,-8.01086
4881,20.812054,51.363976
4882,-50.61441,42.38132
4883,-36.194954,-45.472507
4884,-0.4693156,58.263023
4885,41.782738,-51.495224
4886,17.013012,10.040979
4887,-15.299076,-12.5547695
4888,46.750076,-0.4552186
4889,23.49683,-31.383875
4890,-43.664303,-29.668268
4891,-46.294765,-13.335501
4892,7.7304263,62.27629
4893,41.068302,-31.419027
4894,39.611313,-34.997696
4895,17.435661,17.418514
4896,30.544924,46.646317
4897,-13.7762575,-17.468134
4898,-13.123321,1.6646394
4899,60.65319,31.921762
4900,22.345726,-45.03403
4901,11.793222,69.71878
4902,-35.853466,21.950022
4903,-5.399164,-42.486492
4904,35.703747,3.1997564
4905,52.066193,-36.965263
4906,-26.31131,15.037236
4907,4.492323,-7.668981
4908,31.217216,33.062355
4909,-9.8258705,17.78991
4910,-15.635934,36.379574
4911,0.072458714,-38.399063
4912,-42.525856,-39.387592
4913,27.156439,42.12258
4914,41.89897,19.683735
4915,26.746466,-52.20669
4916,-0.11012873,10.642932
4917,-40.497616,-14.600189
4918,48.9981,24.930916
4919,-5.8926973,-32.182808
4920,-6.321901,14.796365
4921,-30.58393,52.8417
4922,-1.1835989,-28.19505
4923,-34.42371,-12.999754
4924,-27.019419,-11.462269
4925,-66.588585,-12.6021
4926,-36.440445,38.353012
4927,-26.879375,-54.08459
4928,-6.1350875,-58.45975
4929,-11.252455,15.587417
4930,4.6238217,13.542372
4931,14.665755,-45.112175
4932,24.329058,22.804468
4933,-30.573328,1.7524487
4934,21.32289,61.59652
4935,-31.237038,-53.71335
4936,14.224173,16.1698
4937,-39.58713,14.110853
4938,-54.935287,-11.49552
4939,19.383978,19.841492
4940,12.413708,57.91219
4941,-59.009445,-1.1460686
4942,-17.427143,-43.770817
4943,50.49711,-38.724186
4944,-19.00381,29.749718
4945,-0.15415165,8.571768
4946,19.534422,-50.737244
4947,-5.581329,-11.795097
4948,37.620316,3.955496
4949,12.472118,10.6969185
4950,19.055813,8.099657
4951,-23.320276,43.662113
4952,24.453789,57.503292
4953,-33.28371,-48.2463
4954,0.28651026,-30.86031
4955,-1.121597,-25.786709
4956,8.812355,-14.962631
4957,34.065304,-43.450554
4958,19.940207,-34.42343
4959,2.8309026,57.745895
4960,-1.4279411,46.063904
4961,-23.358046,-54.719078
4962,22.00386,57.011757
4963,-47.112747,38.001938
4964,33.900448,3.4631882
4965,-45.309734,26.802784
4966,-11.655757,34.848404
4967,-4.403994,-21.184454
4968,39.950977,-25.055134
4969,4.4671474,68.40485
4970,24.28235,-24.296917
4971,-39.57473,52.49966
4972,-40.188423,42.556152
4973,-10.773304,2.897602
4974,2.6608844,47.68592
4975,8.109621,58.832016
4976,-61.260506,20.646942
4977,-12.9786625,33.04734
4978,-41.233696,-17.334978
4979,-2.0287828,-15.51042
4980,-27.81727,-10.387049
4981,-44.17933,-1.7694203
4982,-37.18319,-22.194313
4983,28.204884,-33.1228
4984,-21.41773,45.61264
4985,34.900894,13.802479
4986,-1.2450117,60.621433
4987,9.463204,26.787262
4988,6.713161,-8.727187
4989,-18.851257,26.848913
4990,-7.783478,-38.987083
4991,-35.998756,-29.930561
4992,18.031145,18.540684
4993,9.783904,40.580414
4994,-26.684803,49.016518
4995,9.711492,25.179976
4996,-36.328667,-1.9008526
4997,17.214605,-7.940156
4998,-54.358475,6.0279746
4999,24.740921,57.949604
5000,30.730667,49.61099
5001,27.025257,-14.487386
5002,1.9764535,1.0361446
5003,0.43725696,1.633836
5004,9.830077,27.757753
5005,58.689915,0.8429341
5006,-27.840027,-42.65935
5007,-14.196004,16.999357
5008,0.19399472,65.8798
5009,33.093044,-22.992695
5010,-21.234804,-34.11593
5011,-35.021904,4.2304006
5012,-32.924034,-25.156927
5013,19.397799,-50.695656
5014,-48.581562,18.392574
5015,38.64214,11.712765
5016,-25.816055,1.3366498
5017,-9.648984,54.03095
5018,-45.982727,-12.020595
5019,-0.62726265,-5.7893457
5020,2.8787417,34.55434
5021,4.5546618,13.525394
5022,-50.21389,-10.312397
5023,13.464763,50.69191
5024,47.113945,-31.12968
5025,-42.61222,-30.033302
5026,43.22505,-35.576466
5027,-64.95616,-10.891067
5028,-21.940205,24.874641
5029,-17.402458,-3.2167034
5030,-36.832623,37.219063
5031,10.256795,-45.24607
5032,38.62561,30.643822
5033,-19.583887,61.39312
5034,-52.928555,19.02545
5035,31.106365,6.4195824
5036,-12.598363,9.788118
5037,32.236565,45.21749
5038,-53.07641,19.640821
5039,-2.0221076,43.97127
5040,-18.658451,-4.4196277
5041,-24.481016,-51.71819
5042,-34.721252,-45.453274
5043,18.731287,50.218506
5044,29.942884,-39.265812
5045,50.94182,0.68100065
5046,0.6943657,44.334164
5047,-61.684994,24.1007
5048,-54.408714,18.313137
5049,-44.7676,29.4723
5050,55.422314,1.7741561
5051,49.957355,27.422243
5052,11.541482,62.37059
5053,18.777918,67.44151
5054,-0.50722057,-5.679436
5055,35.850822,-42.845703
5056,23.403236,-48.167717
5057,50.94491,21.94996
5058,27.777847,4.10598
5059,15.605002,20.955162
5060,13.6157465,61.61027
5061,-12.2810955,-17.290016
5062,29.89267,47.668728
5063,15.54749,27.833559
5064,17.672346,-35.827797
5065,-10.474218,-45.863853
5066,-10.920176,11.894552
5067,13.076706,-20.24716
5068,0.29547036,0.63988423
5069,49.01223,-36.321465
5070,-9.508476,-36.049984
5071,-56.077248,-15.15164
5072,-15.582301,11.717864
5073,3.1146688,-8.553152
5074,-37.077614,50.717667
5075,-35.292126,7.1707215
5076,15.0787525,19.271255
5077,-21.74688,11.953949
5078,-3.373374,11.4436245
5079,21.0513,16.780035
5080,39.36882,16.193478
5081,12.581215,-51.691837
5082,-12.531758,43.765602
5083,17.728296,-45.074383
5084,19.387917,7.258562
5085,-50.61068,-19.8609
5086,-14.612233,26.880676
5087,-9.0559435,11.316371
5088,0.08422339,9.348415
5089,1.7675775,-31.667196
5090,42.850975,-6.7423472
5091,-54.464844,-22.905008
5092,-40.764072,35.91196
5093,-8.734515,7.2359037
5094,-18.78318,8.936216
5095,-19.378319,-12.58411
5096,13.551844,-52.341026
5097,43.614223,-34.481068
5098,-39.674335,53.343784
5099,-56.351345,22.548815
5100,7.8605604,70.9012
5101,41.264492,50.65826
5102,-18.176744,-36.082306
5103,-40.739666,25.66997
5104,40.858154,53.00995
5105,53.056297,5.399245
5106,10.910915,-15.275987
5107,-21.290634,-38.49318
5108,43.38049,17.025684
5109,52.621857,-38.01864
5110,-22.691887,-41.33486
5111,12.106341,-36.803226
5112,-40.659485,-14.802267
5113,-60.712315,-17.613691
5114,55.959084,36.403084
5115,-37.505173,-14.090967
5116,18.2664,-16.264818
5117,-26.609924,54.040867
5118,25.740683,-56.84393
5119,-45.15489,21.80962
5120,-21.986727,-58.498848
5121,-3.0069616,-28.03702
5122,-4.981921,-30.075897
5123,-10.683635,46.13738
5124,-46.876945,24.045713
5125,30.895922,-5.416317
5126,-8.294054,-40.429855
5127,-21.262749,-49.15081
5128,6.41425,-33.923424
5129,-2.5876074,-54.7768
5130,-55.710346,-6.938634
5131,28.389164,-4.637322
5132,-9.831653,47.357998
5133,27.134563,3.621309
5134,45.334934,-32.484196
5135,22.653334,-1.333564
5136,-41.953506,-2.2984312
5137,-49.518795,-40.319687
5138,-4.4143405,-48.65601
5139,-22.908638,-8.163405
5140,19.210194,-0.87776303
5141,-21.338692,50.53768
5142,-40.74384,3.895184
5143,-41.199257,-27.427631
5144,-31.079153,37.17073
5145,-0.67529976,45.611145
5146,-20.172562,-1.1400234
5147,-63.214985,-9.142144
5148,-4.612549,-21.181023
5149,-33.014977,-40.81797
5150,15.914787,8.246045
5151,-0.15431587,12.304612
5152,-24.00783,49.737354
5153,-10.3543215,-48.9471
5154,-34.689262,47.926407
5155,-23.892052,-0.9893919
5156,-54.386497,-16.77236
5157,-65.69676,-13.815342
5158,39.311207,44.7984
5159,-2.3923242,61.491215
5160,-8.189854,45.52421
5161,50.075233,-45.685524
5162,-0.74588794,-18.256502
5163,15.154999,69.92067
5164,-11.192811,-27.859638
5165,-2.164939,39.288216
5166,30.115143,-12.200951
5167,-42.546185,-40.832546
5168,14.271805,-50.725246
5169,25.988302,-48.22745
5170,-22.331825,51.362087
5171,36.14395,27.016771
5172,34.778393,-51.71117
5173,13.06756,-52.599075
5174,20.185604,36.50651
5175,31.105398,14.455884
5176,-5.0449986,-20.466911
5177,-35.467148,1.5813197
5178,46.644142,-43.613663
5179,-21.905514,-44.169407
5180,-39.207043,-0.75372344
5181,1.0662105,62.641983
5182,49.833153,37.49811
5183,-55.422256,-30.844217
5184,12.774408,10.645883
5185,5.243544,20.207003
5186,14.904857,54.550896
5187,-35.53598,16.42473
5188,-1.1341264,-5.5997257
5189,35.176804,-27.105091
5190,-1.7624087,49.77434
5191,28.992641,-39.017597
5192,-28.442606,-28.609715
5193,32.018814,-28.868713
5194,-1.1301628,-40.16178
5195,37.80909,43.39113
5196,-2.0168428,48.601345
5197,45.101425,-9.027031
5198,-25.81579,-9.067622
5199,-45.96384,-10.923061
5200,31.131853,-45.753197
5201,-50.75929,26.656727
5202,-30.335552,28.809437
5203,-12.846728,-23.386856
5204,-19.128513,30.41723
5205,-11.131892,9.184371
5206,16.209974,13.926
5207,59.08835,-0.8388232
5208,41.26757,-24.863232
5209,-36.91078,-8.211621
5210,19.550776,-50.603775
5211,-40.44468,-48.53411
5212,-50.05346,19.896118
5213,29.189228,45.567535
5214,-32.303288,-50.638588
5215,-6.7298613,19.86272
5216,21.452219,-31.01448
5217,61.96554,-0.22062153
5218,6.95634,28.202631
5219,21.240534,-40.22959
5220,-13.778816,3.7888703
5221,32.731583,-42.719433
5222,-41.536343,39.227905
5223,-1.9807357,64.32593
5224,16.185371,-43.109905
5225,-29.032862,31.469088
5226,42.087204,53.282993
5227,-29.714968,1.1878831
5228,4.625368,-32.45251
5229,38.128304,12.85968
5230,-60.1756,-10.069813
5231,-10.348693,-20.920568
5232,30.73068,-54.04672
5233,14.498479,20.442816
5234,11.882485,-11.370705
5235,49.316013,-3.6918836
5236,-57.689754,4.191298
5237,-37.689316,-48.999264
5238,15.146088,7.625044
5239,33.73799,0.3165959
5240,-3.1801004,-50.914524
5241,-23.091763,-24.391018
5242,-50.041092,20.108515
5243,41.42325,-23.620504
5244,-45.363335,-28.669922
5245,37.1851,-26.594662
5246,35.61746,-2.3433862
5247,12.851768,10.402675
5248,-26.499372,50.29674
5249,47.665356,-24.313444
5250,7.5104413,59.53375
5251,-2.5139518,-7.233604
5252,5.602421,37.18292
5253,-48.243694,-40.408535
5254,-20.79201,-7.104253
5255,-39.480885,35.857243
5256,6.950626,-15.740257
5257,-21.329475,-40.80171
5258,-30.948725,-31.319464
5259,-45.391636,-41.46927
5260,6.0260696,13.412143
5261,54.18635,-16.436663
5262,32.41968,-26.76291
5263,-12.363729,10.984926
5264,31.145271,47.957508
5265,7.3584642,22.523653
5266,-27.72383,-16.553467
5267,19.641075,-39.345848
5268,51.133736,-11.448215
5269,-23.095116,-40.688656
5270,-23.108932,-8.669881
5271,27.034784,-43.19142
5272,54.458088,-5.5437565
5273,-46.11315,-32.825188
5274,-27.604895,-54.33922
5275,-6.7450023,-57.853245
5276,-35.629456,-43.21274
5277,24.269564,58.995453
5278,-33.588573,-57.292896
5279,3.1812599,-23.80065
5280,-23.510542,58.85505
5281,-31.768333,-45.40315
5282,-25.099712,27.355993
5283,10.26864,22.275084
5284,2.5151315,66.63937
5285,0.7591081,41.598686
5286,54.967464,-17.10993
5287,-3.8171697,43.488968
5288,-13.350026,-58.251602
5289,-16.481956,35.5798
5290,17.254662,61.067146
5291,-54.3966,-12.008498
5292,3.6302028,-42.283257
5293,51.4396,-45.281754
5294,25.789082,-12.838562
5295,28.905619,-52.993786
5296,39.731373,-43.626915
5297,29.85608,22.161417
5298,-11.849397,19.4305
5299,10.278267,69.13965
5300,-59.66982,2.7358356
5301,-36.152695,-25.498142
5302,-12.089961,14.938284
5303,14.507899,14.882361
5304,15.260857,-43.042294
5305,15.13878,-42.323643
5306,-28.570644,47.637
5307,3.7394156,-29.950045
5308,1.530131,-5.745161
5309,-56.156914,13.987026
5310,-12.80638,7.7481647
5311,33.496334,46.489315
5312,-47.73761,-41.568966
5313,-41.53026,-52.551033
5314,-29.508928,-20.540323
5315,-28.658106,60.207066
5316,44.74414,25.621506
5317,-3.6359718,-19.487995
5318,-5.9518394,-43.237186
5319,-8.598907,7.150579
5320,18.40034,67.49959
5321,42.409157,15.049691
5322,-35.677162,-52.41539
5323,35.47247,27.129887
5324,-56.888515,-9.867345
5325,-9.593761,-36.011642
5326,-47.065872,15.976981
5327,27.102434,-3.9279678
5328,42.46364,-31.496685
5329,32.19795,16.33182
5330,-49.622536,29.371435
5331,-34.33016,21.182451
5332,-26.137657,53.760437
5333,-19.624754,10.977458
5334,-10.642502,-25.32418
5335,45.45163,-29.171139
5336,-9.164507,-9.217496
5337,25.019556,-37.650593
5338,-45.40706,18.40841
5339,-42.207737,-38.868725
5340,0.89085436,-52.189743
5341,-9.539805,30.742147
5342,33.89587,-36.298042
5343,-18.06741,-15.726104
5344,28.791136,-56.857616
5345,14.933585,-55.78086
5346,-30.23764,-52.34035
5347,37.353806,-56.5542
5348,-56.763863,16.924564
5349,24.908876,-15.813211
5350,44.29306,15.389045
5351,-9.54732,-17.721619
5352,39.489975,-13.446867
5353,47.967308,-6.045904
5354,0.2172906,-28.937672
5355,47.74943,-31.769968
5356,6.567669,20.716074
5357,45.903137,34.54875
5358,-3.0072982,-35.53985
5359,-22.580198,17.440882
5360,50.41635,-28.204237
5361,-11.552541,-8.566091
5362,-4.92999,45.695206
5363,-11.624364,-49.53906
5364,38.32949,-25.400167
5365,28.896597,47.828285
5366,-50.667953,-35.201904
5367,1.5590411,-27.22801
5368,-35.835876,20.027765
5369,-17.328402,-0.7093824
5370,-57.926983,-11.848246
5371,0.18282016,50.184116
5372,-7.65546,-28.862885
5373,25.496172,-17.592102
5374,44.555122,-49.48981
5375,-16.434042,30.2265
5376,4.37579,-27.952663
5377,39.43161,-1.1077014
5378,24.192268,-48.322342
5379,-10.004774,-50.876263
5380,-54.378765,-22.75699
5381,-32.823387,-48.644318
5382,18.749424,-34.439247
5383,-34.19073,-45.485294
5384,7.0068197,65.3059
5385,-20.07018,-10.5958395
5386,-1.0261906,-48.55575
5387,-44.52163,20.555481
5388,-14.00382,-19.511168
5389,11.546119,15.781362
5390,47.71038,-13.015012
5391,-15.434347,-18.006317
5392,49.616863,-26.518444
5393,19.74083,-16.81598
5394,13.90347,-40.370876
5395,-49.327396,41.795464
5396,-29.651695,48.92301
5397,-55.71962,-20.877203
5398,-0.46351472,-17.107494
5399,-31.19282,-42.536846
5400,50.448784,-27.666607
5401,-2.0454643,-34.91245
5402,-13.32794,12.534368
5403,10.483424,1.8238547
5404,-48.04864,-1.8318205
5405,-19.906435,-19.40474
5406,-18.408787,25.24727
5407,-19.726254,-21.848728
5408,30.461407,-56.398033
5409,-57.45415,19.633532
5410,12.079828,-51.889236
5411,1.9220878,3.8347912
5412,-6.091878,41.26555
5413,-7.2091856,-23.805542
5414,30.205624,4.511966
5415,21.297466,-38.140697
5416,-1.3766859,-4.5867276
5417,-39.167816,-13.005617
5418,54.618076,3.030792
5419,-5.246532,-18.411007
5420,1.5288728,-47.16143
5421,10.194542,59.805103
5422,-41.35654,-0.06925153
5423,12.860117,-46.74435
5424,-57.906475,27.722666
5425,-15.467032,18.556845
5426,-28.892204,-39.400764
5427,36.118454,42.457592
5428,27.630009,-6.426422
5429,-21.154911,58.880013
5430,-39.078724,1.5697616
5431,-16.020443,-3.244658
5432,-55.060055,3.9702873
5433,55.69354,-15.566873
5434,4.790621,-33.614338
5435,-28.442661,-40.788345
5436,-55.486046,2.3338006
5437,-44.85731,-37.00796
5438,30.034447,46.545403
5439,15.676565,28.01452
5440,-30.581795,49.337833
5441,-0.8069044,-41.331085
5442,-25.053719,16.886923
5443,4.935738,-2.7374723
5444,-36.654827,-13.2316265
5445,12.674134,10.149098
5446,15.715348,16.838549
5447,-14.176977,11.675124
5448,-57.517925,19.403265
5449,27.234964,30.388481
5450,-6.1379366,18.265818
5451,1.8744235,-27.669691
5452,-4.7248898,42.783592
5453,1.4237741,-46.74781
5454,63.774746,-8.969633
5455,52.935814,16.39798
5456,30.449469,-55.898746
5457,13.539992,-20.313114
5458,5.9862475,72.106094
5459,1.4784352,3.410557
5460,28.495049,-14.655162
5461,-33.99718,-25.117517
5462,23.735638,-6.02092
5463,-3.5410872,-12.172993
5464,49.66057,-11.903979
5465,9.798775,69.3757
5466,-35.557392,-20.356363
5467,-6.4112535,5.7425275
5468,7.440703,-15.035074
5469,49.141018,-25.584267
5470,-9.278398,-57.597775
5471,25.378422,3.9386086
5472,21.824814,-16.903236
5473,44.936646,21.578218
5474,-53.068634,-12.195536
5475,25.904306,-18.821352
5476,-25.42008,10.009342
5477,30.366747,-4.6067677
5478,-25.753551,13.040203
